[['rice'], 75, '->', ['whole milk'], 2513, 0.6133333333333333]
[['cereals'], 56, '->', ['whole milk'], 2513, 0.6428571428571429]
[['baking powder'], 174, '->', ['whole milk'], 2513, 0.5229885057471264]
[['honey'], 15, '->', ['whole milk'], 2513, 0.7333333333333333]
[['cocoa drinks'], 22, '->', ['whole milk'], 2513, 0.5909090909090909]
[['jam'], 53, '->', ['whole milk'], 2513, 0.5471698113207547]
[['pudding powder'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['cooking chocolate'], 25, '->', ['whole milk'], 2513, 0.52]
[['rice'], 75, '->', ['other vegetables'], 1903, 0.52]
[['specialty cheese'], 84, '->', ['other vegetables'], 1903, 0.5]
[['tidbits'], 23, '->', ['rolls/buns'], 1809, 0.5217391304347826]
[['citrus fruit', 'whole milk', 'bottled water'], 58, '->', ['other vegetables'], 1903, 0.5]
[['citrus fruit', 'other vegetables', 'curd'], 31, '->', ['whole milk'], 2513, 0.6129032258064516]
[['citrus fruit', 'whole milk', 'curd'], 36, '->', ['other vegetables'], 1903, 0.5277777777777778]
[['citrus fruit', 'other vegetables', 'flour'], 17, '->', ['whole milk'], 2513, 0.7058823529411765]
[['citrus fruit', 'whole milk', 'flour'], 16, '->', ['other vegetables'], 1903, 0.75]
[['citrus fruit', 'other vegetables', 'beef'], 33, '->', ['whole milk'], 2513, 0.6363636363636364]
[['citrus fruit', 'whole milk', 'beef'], 39, '->', ['other vegetables'], 1903, 0.5384615384615384]
[['citrus fruit', 'other vegetables', 'frankfurter'], 29, '->', ['whole milk'], 2513, 0.5862068965517241]
[['citrus fruit', 'whole milk', 'frankfurter'], 31, '->', ['other vegetables'], 1903, 0.5483870967741935]
[['citrus fruit', 'other vegetables', 'soda'], 41, '->', ['whole milk'], 2513, 0.5121951219512195]
[['citrus fruit', 'whole milk', 'chicken'], 31, '->', ['other vegetables'], 1903, 0.5483870967741935]
[['citrus fruit', 'other vegetables', 'sugar'], 24, '->', ['whole milk'], 2513, 0.6666666666666666]
[['citrus fruit', 'whole milk', 'sugar'], 27, '->', ['other vegetables'], 1903, 0.5925925925925926]
[['citrus fruit', 'other vegetables', 'fruit/vegetable juice'], 47, '->', ['whole milk'], 2513, 0.5319148936170213]
[['citrus fruit', 'whole milk', 'fruit/vegetable juice'], 42, '->', ['other vegetables'], 1903, 0.5952380952380952]
[['citrus fruit', 'other vegetables', 'newspapers'], 37, '->', ['whole milk'], 2513, 0.5405405405405406]
[['citrus fruit', 'whole milk', 'newspapers'], 33, '->', ['other vegetables'], 1903, 0.6060606060606061]
[['citrus fruit', 'other vegetables', 'pastry'], 32, '->', ['whole milk'], 2513, 0.5625]
[['citrus fruit', 'other vegetables', 'root vegetables'], 102, '->', ['whole milk'], 2513, 0.5588235294117647]
[['citrus fruit', 'whole milk', 'root vegetables'], 90, '->', ['other vegetables'], 1903, 0.6333333333333333]
[['citrus fruit', 'other vegetables', 'sausage'], 44, '->', ['whole milk'], 2513, 0.5227272727272727]
[['citrus fruit', 'other vegetables', 'brown bread'], 34, '->', ['whole milk'], 2513, 0.5588235294117647]
[['citrus fruit', 'whole milk', 'brown bread'], 36, '->', ['other vegetables'], 1903, 0.5277777777777778]
[['citrus fruit', 'other vegetables', 'hygiene articles'], 23, '->', ['whole milk'], 2513, 0.5217391304347826]
[['citrus fruit', 'other vegetables', 'napkins'], 26, '->', ['whole milk'], 2513, 0.5769230769230769]
[['citrus fruit', 'other vegetables', 'pork'], 33, '->', ['whole milk'], 2513, 0.5151515151515151]
[['citrus fruit', 'whole milk', 'pork'], 29, '->', ['other vegetables'], 1903, 0.5862068965517241]
[['citrus fruit', 'other vegetables', 'berries'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['citrus fruit', 'whole milk', 'berries'], 21, '->', ['other vegetables'], 1903, 0.5238095238095238]
[['citrus fruit', 'other vegetables', 'whipped/sour cream'], 56, '->', ['whole milk'], 2513, 0.6428571428571429]
[['citrus fruit', 'whole milk', 'whipped/sour cream'], 62, '->', ['other vegetables'], 1903, 0.5806451612903226]
[['citrus fruit', 'other vegetables', 'domestic eggs'], 44, '->', ['whole milk'], 2513, 0.6363636363636364]
[['citrus fruit', 'whole milk', 'domestic eggs'], 56, '->', ['other vegetables'], 1903, 0.5]
[['citrus fruit', 'other vegetables', 'baking powder'], 16, '->', ['whole milk'], 2513, 0.6875]
[['citrus fruit', 'whole milk', 'baking powder'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['citrus fruit', 'other vegetables', 'oil'], 25, '->', ['whole milk'], 2513, 0.64]
[['citrus fruit', 'whole milk', 'oil'], 25, '->', ['other vegetables'], 1903, 0.64]
[['citrus fruit', 'other vegetables', 'frozen vegetables'], 32, '->', ['whole milk'], 2513, 0.625]
[['citrus fruit', 'whole milk', 'frozen vegetables'], 35, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['citrus fruit', 'other vegetables', 'onions'], 35, '->', ['whole milk'], 2513, 0.5142857142857142]
[['citrus fruit', 'whole milk', 'onions'], 23, '->', ['other vegetables'], 1903, 0.782608695652174]
[['citrus fruit', 'other vegetables', 'herbs'], 21, '->', ['whole milk'], 2513, 0.6666666666666666]
[['citrus fruit', 'whole milk', 'herbs'], 19, '->', ['other vegetables'], 1903, 0.7368421052631579]
[['citrus fruit', 'butter', 'rolls/buns'], 19, '->', ['whole milk'], 2513, 0.5789473684210527]
[['citrus fruit', 'butter', 'bottled water'], 19, '->', ['whole milk'], 2513, 0.7368421052631579]
[['citrus fruit', 'butter', 'curd'], 12, '->', ['whole milk'], 2513, 0.9166666666666666]
[['citrus fruit', 'butter', 'root vegetables'], 26, '->', ['whole milk'], 2513, 0.6923076923076923]
[['citrus fruit', 'butter', 'whipped/sour cream'], 23, '->', ['whole milk'], 2513, 0.7391304347826086]
[['citrus fruit', 'rolls/buns', 'bottled beer'], 17, '->', ['whole milk'], 2513, 0.7058823529411765]
[['citrus fruit', 'rolls/buns', 'beef'], 26, '->', ['whole milk'], 2513, 0.5769230769230769]
[['citrus fruit', 'rolls/buns', 'frankfurter'], 20, '->', ['whole milk'], 2513, 0.55]
[['citrus fruit', 'rolls/buns', 'chicken'], 20, '->', ['whole milk'], 2513, 0.55]
[['citrus fruit', 'rolls/buns', 'pastry'], 30, '->', ['whole milk'], 2513, 0.6666666666666666]
[['citrus fruit', 'rolls/buns', 'root vegetables'], 34, '->', ['whole milk'], 2513, 0.5588235294117647]
[['citrus fruit', 'rolls/buns', 'whipped/sour cream'], 28, '->', ['whole milk'], 2513, 0.7142857142857143]
[['citrus fruit', 'bottled beer', 'bottled water'], 22, '->', ['whole milk'], 2513, 0.7272727272727273]
[['citrus fruit', 'bottled beer', 'root vegetables'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['citrus fruit', 'bottled water', 'root vegetables'], 33, '->', ['whole milk'], 2513, 0.6060606060606061]
[['citrus fruit', 'chocolate', 'root vegetables'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['citrus fruit', 'curd', 'root vegetables'], 21, '->', ['whole milk'], 2513, 0.6190476190476191]
[['citrus fruit', 'curd', 'whipped/sour cream'], 19, '->', ['whole milk'], 2513, 0.6842105263157895]
[['citrus fruit', 'beef', 'root vegetables'], 38, '->', ['whole milk'], 2513, 0.5789473684210527]
[['citrus fruit', 'whole milk', 'beef'], 39, '->', ['root vegetables'], 1072, 0.5641025641025641]
[['citrus fruit', 'beef', 'domestic eggs'], 14, '->', ['whole milk'], 2513, 0.7857142857142857]
[['citrus fruit', 'soda', 'pastry'], 20, '->', ['whole milk'], 2513, 0.55]
[['citrus fruit', 'soda', 'root vegetables'], 30, '->', ['whole milk'], 2513, 0.5333333333333333]
[['citrus fruit', 'sugar', 'whipped/sour cream'], 13, '->', ['whole milk'], 2513, 0.8461538461538461]
[['citrus fruit', 'sugar', 'domestic eggs'], 15, '->', ['whole milk'], 2513, 0.9333333333333333]
[['citrus fruit', 'whole milk', 'sugar'], 27, '->', ['domestic eggs'], 624, 0.5185185185185185]
[['citrus fruit', 'fruit/vegetable juice', 'pastry'], 15, '->', ['whole milk'], 2513, 0.7333333333333333]
[['citrus fruit', 'fruit/vegetable juice', 'root vegetables'], 34, '->', ['whole milk'], 2513, 0.5]
[['citrus fruit', 'fruit/vegetable juice', 'frozen vegetables'], 19, '->', ['whole milk'], 2513, 0.8421052631578947]
[['citrus fruit', 'newspapers', 'root vegetables'], 19, '->', ['whole milk'], 2513, 0.631578947368421]
[['citrus fruit', 'pastry', 'root vegetables'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['citrus fruit', 'pastry', 'sausage'], 19, '->', ['whole milk'], 2513, 0.631578947368421]
[['citrus fruit', 'pastry', 'whipped/sour cream'], 17, '->', ['whole milk'], 2513, 0.8823529411764706]
[['citrus fruit', 'root vegetables', 'sausage'], 29, '->', ['whole milk'], 2513, 0.5862068965517241]
[['citrus fruit', 'root vegetables', 'brown bread'], 25, '->', ['whole milk'], 2513, 0.64]
[['citrus fruit', 'root vegetables', 'hygiene articles'], 14, '->', ['whole milk'], 2513, 0.8571428571428571]
[['citrus fruit', 'root vegetables', 'napkins'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['citrus fruit', 'root vegetables', 'pork'], 25, '->', ['whole milk'], 2513, 0.64]
[['citrus fruit', 'whole milk', 'pork'], 29, '->', ['root vegetables'], 1072, 0.5517241379310345]
[['citrus fruit', 'root vegetables', 'whipped/sour cream'], 33, '->', ['whole milk'], 2513, 0.6060606060606061]
[['citrus fruit', 'root vegetables', 'domestic eggs'], 24, '->', ['whole milk'], 2513, 0.5833333333333334]
[['citrus fruit', 'root vegetables', 'oil'], 21, '->', ['whole milk'], 2513, 0.6190476190476191]
[['citrus fruit', 'whole milk', 'oil'], 25, '->', ['root vegetables'], 1072, 0.52]
[['citrus fruit', 'root vegetables', 'frozen vegetables'], 26, '->', ['whole milk'], 2513, 0.6923076923076923]
[['citrus fruit', 'whole milk', 'frozen vegetables'], 35, '->', ['root vegetables'], 1072, 0.5142857142857142]
[['citrus fruit', 'root vegetables', 'herbs'], 16, '->', ['whole milk'], 2513, 0.8125]
[['citrus fruit', 'whole milk', 'herbs'], 19, '->', ['root vegetables'], 1072, 0.6842105263157895]
[['citrus fruit', 'sausage', 'whipped/sour cream'], 23, '->', ['whole milk'], 2513, 0.6521739130434783]
[['citrus fruit', 'sausage', 'domestic eggs'], 20, '->', ['whole milk'], 2513, 0.65]
[['citrus fruit', 'napkins', 'frozen vegetables'], 13, '->', ['whole milk'], 2513, 0.8461538461538461]
[['citrus fruit', 'whipped/sour cream', 'domestic eggs'], 18, '->', ['whole milk'], 2513, 0.7222222222222222]
[['citrus fruit', 'whipped/sour cream', 'frozen vegetables'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['citrus fruit', 'pip fruit', 'root vegetables'], 38, '->', ['other vegetables'], 1903, 0.6842105263157895]
[['citrus fruit', 'pip fruit', 'whipped/sour cream'], 14, '->', ['other vegetables'], 1903, 0.7857142857142857]
[['citrus fruit', 'pip fruit', 'frozen vegetables'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['citrus fruit', 'cream cheese', 'root vegetables'], 13, '->', ['other vegetables'], 1903, 0.9230769230769231]
[['citrus fruit', 'cream cheese', 'whipped/sour cream'], 16, '->', ['other vegetables'], 1903, 0.8125]
[['citrus fruit', 'cream cheese', 'domestic eggs'], 18, '->', ['other vegetables'], 1903, 0.7222222222222222]
[['citrus fruit', 'butter', 'rolls/buns'], 19, '->', ['other vegetables'], 1903, 0.5789473684210527]
[['citrus fruit', 'butter', 'bottled water'], 19, '->', ['other vegetables'], 1903, 0.5789473684210527]
[['citrus fruit', 'butter', 'root vegetables'], 26, '->', ['other vegetables'], 1903, 0.6923076923076923]
[['citrus fruit', 'butter', 'whipped/sour cream'], 23, '->', ['other vegetables'], 1903, 0.5217391304347826]
[['citrus fruit', 'rolls/buns', 'chicken'], 20, '->', ['other vegetables'], 1903, 0.55]
[['citrus fruit', 'rolls/buns', 'root vegetables'], 34, '->', ['other vegetables'], 1903, 0.6470588235294118]
[['citrus fruit', 'rolls/buns', 'sausage'], 25, '->', ['other vegetables'], 1903, 0.56]
[['citrus fruit', 'bottled beer', 'root vegetables'], 17, '->', ['other vegetables'], 1903, 0.6470588235294118]
[['citrus fruit', 'bottled water', 'root vegetables'], 33, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['citrus fruit', 'chocolate', 'root vegetables'], 17, '->', ['other vegetables'], 1903, 0.6470588235294118]
[['citrus fruit', 'curd', 'root vegetables'], 21, '->', ['other vegetables'], 1903, 0.7142857142857143]
[['citrus fruit', 'curd', 'whipped/sour cream'], 19, '->', ['other vegetables'], 1903, 0.5789473684210527]
[['citrus fruit', 'beef', 'root vegetables'], 38, '->', ['other vegetables'], 1903, 0.5526315789473685]
[['citrus fruit', 'other vegetables', 'beef'], 33, '->', ['root vegetables'], 1072, 0.6363636363636364]
[['citrus fruit', 'frankfurter', 'root vegetables'], 17, '->', ['other vegetables'], 1903, 0.7058823529411765]
[['citrus fruit', 'soda', 'newspapers'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['citrus fruit', 'soda', 'root vegetables'], 30, '->', ['other vegetables'], 1903, 0.7]
[['citrus fruit', 'other vegetables', 'soda'], 41, '->', ['root vegetables'], 1072, 0.5121951219512195]
[['citrus fruit', 'chicken', 'root vegetables'], 30, '->', ['other vegetables'], 1903, 0.6]
[['citrus fruit', 'other vegetables', 'chicken'], 35, '->', ['root vegetables'], 1072, 0.5142857142857142]
[['citrus fruit', 'chicken', 'domestic eggs'], 20, '->', ['other vegetables'], 1903, 0.55]
[['citrus fruit', 'fruit/vegetable juice', 'root vegetables'], 34, '->', ['other vegetables'], 1903, 0.6764705882352942]
[['other vegetables', 'fruit/vegetable juice', 'oil'], 21, '->', ['citrus fruit'], 814, 0.5238095238095238]
[['citrus fruit', 'fruit/vegetable juice', 'oil'], 13, '->', ['other vegetables'], 1903, 0.8461538461538461]
[['citrus fruit', 'fruit/vegetable juice', 'frozen vegetables'], 19, '->', ['other vegetables'], 1903, 0.631578947368421]
[['citrus fruit', 'newspapers', 'root vegetables'], 19, '->', ['other vegetables'], 1903, 0.8421052631578947]
[['citrus fruit', 'pastry', 'root vegetables'], 17, '->', ['other vegetables'], 1903, 0.8823529411764706]
[['citrus fruit', 'pastry', 'sausage'], 19, '->', ['other vegetables'], 1903, 0.5789473684210527]
[['citrus fruit', 'root vegetables', 'sausage'], 29, '->', ['other vegetables'], 1903, 0.5862068965517241]
[['citrus fruit', 'root vegetables', 'brown bread'], 25, '->', ['other vegetables'], 1903, 0.56]
[['citrus fruit', 'root vegetables', 'shopping bags'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['citrus fruit', 'root vegetables', 'napkins'], 23, '->', ['other vegetables'], 1903, 0.5217391304347826]
[['citrus fruit', 'root vegetables', 'pork'], 25, '->', ['other vegetables'], 1903, 0.68]
[['citrus fruit', 'other vegetables', 'pork'], 33, '->', ['root vegetables'], 1072, 0.5151515151515151]
[['citrus fruit', 'root vegetables', 'whipped/sour cream'], 33, '->', ['other vegetables'], 1903, 0.696969696969697]
[['citrus fruit', 'root vegetables', 'domestic eggs'], 24, '->', ['other vegetables'], 1903, 0.75]
[['citrus fruit', 'root vegetables', 'cat food'], 15, '->', ['other vegetables'], 1903, 0.7333333333333333]
[['citrus fruit', 'other vegetables', 'cat food'], 16, '->', ['root vegetables'], 1072, 0.6875]
[['citrus fruit', 'root vegetables', 'oil'], 21, '->', ['other vegetables'], 1903, 0.7619047619047619]
[['citrus fruit', 'other vegetables', 'oil'], 25, '->', ['root vegetables'], 1072, 0.64]
[['citrus fruit', 'root vegetables', 'frozen vegetables'], 26, '->', ['other vegetables'], 1903, 0.7692307692307693]
[['citrus fruit', 'other vegetables', 'frozen vegetables'], 32, '->', ['root vegetables'], 1072, 0.625]
[['citrus fruit', 'root vegetables', 'onions'], 17, '->', ['other vegetables'], 1903, 0.8235294117647058]
[['citrus fruit', 'root vegetables', 'herbs'], 16, '->', ['other vegetables'], 1903, 0.8125]
[['citrus fruit', 'other vegetables', 'herbs'], 21, '->', ['root vegetables'], 1072, 0.6190476190476191]
[['citrus fruit', 'sausage', 'whipped/sour cream'], 23, '->', ['other vegetables'], 1903, 0.6521739130434783]
[['citrus fruit', 'whipped/sour cream', 'domestic eggs'], 18, '->', ['other vegetables'], 1903, 0.7777777777777778]
[['citrus fruit', 'whipped/sour cream', 'frozen vegetables'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['citrus fruit', 'whipped/sour cream', 'frozen vegetables'], 18, '->', ['root vegetables'], 1072, 0.6111111111111112]
[['semi-finished bread', 'yogurt', 'other vegetables'], 22, '->', ['tropical fruit'], 1032, 0.5909090909090909]
[['semi-finished bread', 'tropical fruit', 'other vegetables'], 22, '->', ['yogurt'], 1372, 0.5909090909090909]
[['semi-finished bread', 'tropical fruit', 'yogurt'], 16, '->', ['other vegetables'], 1903, 0.8125]
[['semi-finished bread', 'tropical fruit', 'other vegetables'], 22, '->', ['whole milk'], 2513, 0.5454545454545454]
[['semi-finished bread', 'tropical fruit', 'whole milk'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['semi-finished bread', 'whole milk', 'other vegetables'], 26, '->', ['yogurt'], 1372, 0.5]
[['semi-finished bread', 'yogurt', 'other vegetables'], 22, '->', ['whole milk'], 2513, 0.5909090909090909]
[['semi-finished bread', 'yogurt', 'whole milk'], 20, '->', ['other vegetables'], 1903, 0.65]
[['margarine', 'tropical fruit', 'pip fruit'], 23, '->', ['yogurt'], 1372, 0.5217391304347826]
[['margarine', 'tropical fruit', 'other vegetables'], 39, '->', ['yogurt'], 1372, 0.5641025641025641]
[['margarine', 'tropical fruit', 'yogurt'], 40, '->', ['other vegetables'], 1903, 0.55]
[['margarine', 'tropical fruit', 'butter'], 13, '->', ['yogurt'], 1372, 0.8461538461538461]
[['margarine', 'tropical fruit', 'rolls/buns'], 29, '->', ['yogurt'], 1372, 0.5172413793103449]
[['margarine', 'tropical fruit', 'bottled water'], 23, '->', ['yogurt'], 1372, 0.6956521739130435]
[['margarine', 'tropical fruit', 'curd'], 18, '->', ['yogurt'], 1372, 0.6111111111111112]
[['margarine', 'tropical fruit', 'root vegetables'], 23, '->', ['yogurt'], 1372, 0.6956521739130435]
[['margarine', 'tropical fruit', 'whipped/sour cream'], 21, '->', ['yogurt'], 1372, 0.7142857142857143]
[['margarine', 'yogurt', 'domestic eggs'], 22, '->', ['tropical fruit'], 1032, 0.5]
[['margarine', 'tropical fruit', 'domestic eggs'], 22, '->', ['yogurt'], 1372, 0.5]
[['margarine', 'tropical fruit', 'rolls/buns'], 29, '->', ['whole milk'], 2513, 0.5862068965517241]
[['margarine', 'tropical fruit', 'curd'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['margarine', 'tropical fruit', 'root vegetables'], 23, '->', ['whole milk'], 2513, 0.5217391304347826]
[['margarine', 'tropical fruit', 'whipped/sour cream'], 21, '->', ['whole milk'], 2513, 0.6666666666666666]
[['margarine', 'tropical fruit', 'domestic eggs'], 22, '->', ['whole milk'], 2513, 0.7727272727272727]
[['margarine', 'tropical fruit', 'pip fruit'], 23, '->', ['other vegetables'], 1903, 0.5217391304347826]
[['margarine', 'tropical fruit', 'curd'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['margarine', 'tropical fruit', 'root vegetables'], 23, '->', ['other vegetables'], 1903, 0.5652173913043478]
[['margarine', 'tropical fruit', 'whipped/sour cream'], 21, '->', ['other vegetables'], 1903, 0.6190476190476191]
[['margarine', 'tropical fruit', 'domestic eggs'], 22, '->', ['other vegetables'], 1903, 0.5]
[['margarine', 'yogurt', 'pip fruit'], 26, '->', ['whole milk'], 2513, 0.5384615384615384]
[['margarine', 'whole milk', 'cream cheese'], 18, '->', ['yogurt'], 1372, 0.7777777777777778]
[['margarine', 'yogurt', 'cream cheese'], 19, '->', ['whole milk'], 2513, 0.7368421052631579]
[['margarine', 'yogurt', 'other vegetables'], 56, '->', ['whole milk'], 2513, 0.5535714285714286]
[['margarine', 'whole milk', 'butter'], 30, '->', ['yogurt'], 1372, 0.5]
[['margarine', 'yogurt', 'butter'], 24, '->', ['whole milk'], 2513, 0.625]
[['margarine', 'yogurt', 'rolls/buns'], 45, '->', ['whole milk'], 2513, 0.5777777777777777]
[['margarine', 'yogurt', 'curd'], 27, '->', ['whole milk'], 2513, 0.5925925925925926]
[['margarine', 'yogurt', 'fruit/vegetable juice'], 23, '->', ['whole milk'], 2513, 0.6521739130434783]
[['margarine', 'yogurt', 'pastry'], 25, '->', ['whole milk'], 2513, 0.6]
[['margarine', 'yogurt', 'root vegetables'], 34, '->', ['whole milk'], 2513, 0.6176470588235294]
[['margarine', 'yogurt', 'sausage'], 20, '->', ['whole milk'], 2513, 0.55]
[['margarine', 'yogurt', 'whipped/sour cream'], 31, '->', ['whole milk'], 2513, 0.6129032258064516]
